Date(UTC),Latitude,Longitude,Depth,Magnitude
13-08-2001 00:00,40.31,27.21,10,5.2
14-08-2001 00:00,36.5,42.5,10,4.8
15-08-2001 00:00,35.8,32.11,140,5
16-08-2001 00:00,35.8,31.15,10,4.7
17-08-2001 00:00,37.69,38.82,160,5
18-08-2001 00:00,42.3,29,15,4.5
19-08-2001 00:00,39,42,10,4.5
20-08-2001 00:00,36.15,26.35,115,5.1
21-08-2001 00:00,39.6,43.1,10,5.6
22-08-2001 00:00,39.8,43.5,10,5
23-08-2001 00:00,36.64,35.85,70,5.5
24-08-2001 00:00,37.88,29.7,70,4.8
25-08-2001 00:00,38.11,29.65,10,4.8
26-08-2001 00:00,36.5,31,30,4.7
27-08-2001 00:00,36.61,31.03,100,4.7
28-08-2001 00:00,37.44,29.44,130,5
29-08-2001 00:00,41.21,33.53,20,5.1
30-08-2001 00:00,41.23,33.46,40,4.9
31-08-2001 00:00,41.28,33.82,10,4.6
01-09-2001 00:00,40.98,33.26,60,4.8
02-09-2001 00:00,41.25,33.33,10,5.4
03-09-2001 00:00,40.13,44.43,10,4.6
04-09-2001 00:00,38.4,43.7,15,4.6
05-09-2001 00:00,35.91,30.94,100,5
06-09-2001 00:00,38.69,27.78,10,5.4
07-09-2001 00:00,36.29,31.05,100,5
08-09-2001 00:00,41.24,44.32,10,4.9
09-09-2001 00:00,39.94,40.43,60,4.7
10-09-2001 00:00,39.44,33.79,10,6.6
11-09-2001 00:00,39.65,33.87,30,5
12-09-2001 00:00,39.89,34.1,10,4.6
13-09-2001 00:00,39.74,33.55,10,4.8
14-09-2001 00:00,39.4,33.8,30,4.7
15-09-2001 00:00,39.4,33.81,30,4.9
16-09-2001 00:00,40.9,33.73,10,5.1
17-09-2001 00:00,41,33.5,30,4.9
18-09-2001 00:00,41.08,33.88,60,4.8
19-09-2001 00:00,40.17,27.88,10,5
20-09-2001 00:00,39.56,33.68,10,5
21-09-2001 00:00,42.01,45.11,20,4.7
22-09-2001 00:00,40.5,43.9,10,4.7
23-09-2001 00:00,39,38,10,4.8
24-09-2001 00:00,39.52,33.91,10,4.8
25-09-2001 00:00,36.3,30.7,10,5.3
26-09-2001 00:00,40.6,43.9,25,4.5
27-09-2001 00:00,36,29,15,5
28-09-2001 00:00,37.2,28.3,15,4.8
29-09-2001 00:00,39.75,29.52,50,5.2
30-09-2001 00:00,39.8,29.6,10,4.8
01-10-2001 00:00,39.75,29.48,50,5.3
02-10-2001 00:00,39.75,29.68,50,5.5
03-10-2001 00:00,39.91,29.81,60,5.1
04-10-2001 00:00,39.75,30.25,35,5.6
05-10-2001 00:00,39.07,26.94,10,6.6
06-10-2001 00:00,39.82,29.5,10,5.3
07-10-2001 00:00,39.82,39.71,80,5.9
08-10-2001 00:00,39.8,39.51,20,7.9
09-10-2001 00:00,39.99,38.14,50,5.5
10-10-2001 00:00,40.8,36.8,30,4.5
11-10-2001 00:00,40.83,36.8,10,4.9
12-10-2001 00:00,41.05,37.01,10,4.5
13-10-2001 00:00,40.47,37,40,5.7
14-10-2001 00:00,39.89,39.27,10,4.9
15-10-2001 00:00,39.7,39.55,10,4.8
16-10-2001 00:00,40.45,38.48,10,4.8
17-10-2001 00:00,41,33,30,4.9
18-10-2001 00:00,39.6,38.1,30,4.5
19-10-2001 00:00,38.4,35.3,10,5.2
20-10-2001 00:00,41.4,43.6,22,4.9
21-10-2001 00:00,38.22,42.83,10,4.8
22-10-2001 00:00,40.04,35.2,30,5.6
23-10-2001 00:00,39.62,39.89,20,5.2
24-10-2001 00:00,42.03,43.71,10,6
25-10-2001 00:00,42,43.7,30,4.6
26-10-2001 00:00,39.41,40,60,4.8
27-10-2001 00:00,40.06,37.82,10,4.6
28-10-2001 00:00,42,43,15,4.6
29-10-2001 00:00,41.34,30.17,30,4.6
30-10-2001 00:00,41.16,43.56,10,5
31-10-2001 00:00,39.75,35.5,35,6.2
01-11-2001 00:00,39.72,35.53,10,4.9
02-11-2001 00:00,35.8,30.5,40,5.5
03-11-2001 00:00,35.9,30.4,80,5.2
04-11-2001 00:00,40.13,30.09,40,4.5
05-11-2001 00:00,38.96,39.32,80,4.9
06-11-2001 00:00,40.81,33.3,10,4.9
07-11-2001 00:00,39.6,42.2,15,5.6
08-11-2001 00:00,38.3,38.3,10,5.8
09-11-2001 00:00,38.03,27.4,70,5.2
10-11-2001 00:00,40.13,28.27,30,4.6
11-11-2001 00:00,40,35.5,35,5.6
12-11-2001 00:00,37.07,28.21,40,6
13-11-2001 00:00,37.2,28.4,10,4.5
14-11-2001 00:00,37.13,28.38,40,5.3
15-11-2001 00:00,37.22,28.35,48,5.2
16-11-2001 00:00,42.3,42.1,13,4.7
17-11-2001 00:00,37.95,27.81,10,4.9
18-11-2001 00:00,38,26.25,35,5.6
19-11-2001 00:00,42.3,33.77,10,4.8
20-11-2001 00:00,39.5,43,35,6
21-11-2001 00:00,37.5,28.29,70,5.3
22-11-2001 00:00,37.2,28.4,15,4.6
23-11-2001 00:00,39.7,39.7,10,5.5
24-11-2001 00:00,39.74,39.43,70,5.9
25-11-2001 00:00,37.5,41,10,5
26-11-2001 00:00,37,28,100,6
27-11-2001 00:00,38.84,27.74,10,5.4
28-11-2001 00:00,40.8,27.8,20,5.6
29-11-2001 00:00,36.12,27.2,40,4.9
30-11-2001 00:00,39.13,27.64,50,4.8
01-12-2001 00:00,39.1,27.7,17,4.8
02-12-2001 00:00,39.27,28.19,10,5.4
03-12-2001 00:00,39.1,27.8,50,6
04-12-2001 00:00,39.46,27.79,10,5.5
05-12-2001 00:00,39.55,28.58,10,6.1
06-12-2001 00:00,40.82,34.44,80,5.5
07-12-2001 00:00,41.04,34.88,20,5.4
08-12-2001 00:00,40.76,34.83,40,5.9
09-12-2001 00:00,40.87,36.47,10,7
10-12-2001 00:00,36.55,27.26,26,5.3
11-12-2001 00:00,39.62,29.64,40,5
12-12-2001 00:00,40.85,30.51,10,6.6
13-12-2001 00:00,40.84,30.73,10,5.5
14-12-2001 00:00,40.21,31.35,10,4.9
15-12-2001 00:00,40.7,30.4,5,4
16-12-2001 00:00,36.45,27.94,120,5.8
17-12-2001 00:00,36.81,28.84,83,5.2
18-12-2001 00:00,36.55,28.36,35,5.5
19-12-2001 00:00,41.05,33.72,10,7.2
20-12-2001 00:00,41,33.7,10,4.7
21-12-2001 00:00,41,33.7,10,4.8
22-12-2001 00:00,40.78,33.93,40,4.9
23-12-2001 00:00,38.25,41.54,100,4.8
24-12-2001 00:00,41,33.7,10,5
25-12-2001 00:00,36.4,27.4,150,5.1
26-12-2001 00:00,36.42,27.67,70,5.6
27-12-2001 00:00,40.9,32.6,10,7.3
28-12-2001 00:00,40.7,31.27,10,5
29-12-2001 00:00,41.4,32.7,10,5.3
30-12-2001 00:00,40.74,31.44,40,5.1
31-12-2001 00:00,41,32.3,10,5.3
01-01-2002 00:00,37.8,26.8,8,4.5
02-01-2002 00:00,40.84,31.12,10,5.5
03-01-2002 00:00,36.23,27.25,40,5.5
04-01-2002 00:00,38.79,29.31,40,6
05-01-2002 00:00,38.97,29.87,40,5.5
06-01-2002 00:00,35.91,42.55,80,5.9
07-01-2002 00:00,35.87,27.1,80,5.5
08-01-2002 00:00,35.84,27.07,137,5.6
09-01-2002 00:00,41.11,34.87,10,5.5
10-01-2002 00:00,39.48,26.56,40,6.8
11-01-2002 00:00,39.37,26.06,40,4.9
12-01-2002 00:00,39.22,26.58,10,5.2
13-01-2002 00:00,40.89,33.47,10,5.2
14-01-2002 00:00,38.4,44.2,32,5.1
15-01-2002 00:00,40.5,31.2,10,4.9
16-01-2002 00:00,41.2,33.4,10,5.6
17-01-2002 00:00,41.85,32.44,10,5
18-01-2002 00:00,37.11,35.7,60,6
19-01-2002 00:00,41.17,33.25,10,5.2
20-01-2002 00:00,38.41,43.76,60,4.9
21-01-2002 00:00,38,43,10,4.9
22-01-2002 00:00,36.13,26.61,162,5
23-01-2002 00:00,41.54,33.29,50,5.7
24-01-2002 00:00,38.63,43.33,10,5.2
25-01-2002 00:00,41.89,38.12,40,4.6
26-01-2002 00:00,37.9,29,4,4.7
27-01-2002 00:00,41.05,33.48,60,5
28-01-2002 00:00,38.24,31.79,60,5.5
29-01-2002 00:00,36.24,26.69,80,5.5
30-01-2002 00:00,39.29,41.21,60,5.9
31-01-2002 00:00,38.63,31.15,40,5.1
01-02-2002 00:00,41.52,33.75,10,4.8
02-02-2002 00:00,39.5,44.12,50,4.9
03-02-2002 00:00,41.2,44.9,24,4
04-02-2002 00:00,37.8,43.31,40,5
05-02-2002 00:00,39.96,40.79,40,4.9
06-02-2002 00:00,39.93,42.62,60,4.6
07-02-2002 00:00,36.52,34.34,10,5.6
08-02-2002 00:00,40.71,32.82,10,4.9
09-02-2002 00:00,38.1,28.8,30,4.8
10-02-2002 00:00,35.77,27.45,100,5.4
11-02-2002 00:00,35.72,27.22,80,5.4
12-02-2002 00:00,36.05,31.14,80,5.8
13-02-2002 00:00,39.43,41.31,20,4.6
14-02-2002 00:00,41.13,44.2,20,4.5
15-02-2002 00:00,39.14,41.43,30,4.8
16-02-2002 00:00,38.48,28.94,80,4.9
17-02-2002 00:00,38.51,39.25,10,5
18-02-2002 00:00,38.5,41.5,10,4.6
19-02-2002 00:00,40.1,26.4,90,4.7
20-02-2002 00:00,40.23,29.02,60,5.6
21-02-2002 00:00,41,30,15,4.2
22-02-2002 00:00,38.9,27.9,14,4.5
23-02-2002 00:00,39.89,29.35,40,5
24-02-2002 00:00,42.3,41.4,13,4.6
25-02-2002 00:00,38.27,38.99,80,5.3
26-02-2002 00:00,40.94,32.71,20,5.1
27-02-2002 00:00,38.6,26.3,8,4.8
28-02-2002 00:00,35.92,27.34,60,4.9
01-03-2002 00:00,38.57,26.29,10,6.6
02-03-2002 00:00,38.62,26.45,40,4.8
03-03-2002 00:00,39.57,40.62,40,6.7
04-03-2002 00:00,39.6,40.6,10,5.3
05-03-2002 00:00,39.58,40.57,60,5.2
06-03-2002 00:00,39.42,40.98,10,4.8
07-03-2002 00:00,39.6,40.6,10,4.8
08-03-2002 00:00,36.75,44.47,70,5.1
09-03-2002 00:00,38.75,26.36,60,5.2
10-03-2002 00:00,40.98,30.74,10,4.7
11-03-2002 00:00,39.3,41,10,4.9
12-03-2002 00:00,36.5,35.8,10,4.5
13-03-2002 00:00,39.5,40.6,10,4.9
14-03-2002 00:00,38.67,27.06,40,4.9
15-03-2002 00:00,38.24,38.32,70,5
16-03-2002 00:00,35.67,27.41,50,4.9
17-03-2002 00:00,36.53,28.84,30,4.8
18-03-2002 00:00,39.38,41.34,60,4.9
19-03-2002 00:00,41.28,34.25,10,4.9
20-03-2002 00:00,38.27,39.16,50,5.2
21-03-2002 00:00,37.07,42.48,60,4.7
22-03-2002 00:00,39.73,28.05,40,5.1
23-03-2002 00:00,41.96,44.48,20,4.6
24-03-2002 00:00,42,31.8,30,4.7
25-03-2002 00:00,38.4,44,30,4.8
26-03-2002 00:00,40.04,42.05,30,4.7
27-03-2002 00:00,36.58,35.85,50,5.8
28-03-2002 00:00,39.8,38.3,10,4.8
29-03-2002 00:00,36.6,36.3,30,4.8
30-03-2002 00:00,35.95,31.15,40,4.6
31-03-2002 00:00,40.88,32.87,10,6.9
01-04-2002 00:00,41.09,33.27,80,4.8
02-04-2002 00:00,41.08,33.18,40,4.9
03-04-2002 00:00,40.82,33.23,10,4.8
04-04-2002 00:00,40.15,28.02,40,5
05-04-2002 00:00,36,29,10,5.2
06-04-2002 00:00,40.06,26.2,50,4.9
07-04-2002 00:00,39.95,41.67,40,5.8
08-04-2002 00:00,40.8,30.4,15,4.3
09-04-2002 00:00,39.1,26.9,30,4.6
10-04-2002 00:00,41.02,28.14,11,4.9
11-04-2002 00:00,39.6,28.64,40,5.4
12-04-2002 00:00,41.2,43.89,10,4.6
13-04-2002 00:00,37.8,26.9,10,4.5
14-04-2002 00:00,36.83,27.64,20,4.9
15-04-2002 00:00,41.38,44.06,10,4.7
16-04-2002 00:00,39,43,12,4.7
17-04-2002 00:00,37.6,27.6,32,4.6
18-04-2002 00:00,36.9,29.58,10,4.8
19-04-2002 00:00,41.24,43.97,10,4.7
20-04-2002 00:00,38.91,44.09,10,4.6
21-04-2002 00:00,41.3,43.6,10,4.9
22-04-2002 00:00,36.83,27.6,40,5.2
23-04-2002 00:00,37.25,35.65,70,5.6
24-04-2002 00:00,35.75,25.95,80,5.5
25-04-2002 00:00,35.68,26.13,40,4.8
26-04-2002 00:00,36,28,30,4.8
27-04-2002 00:00,38.4,45.1,20,4.5
28-04-2002 00:00,35.68,26.9,100,5.3
29-04-2002 00:00,38.5,43.6,20,4.5
30-04-2002 00:00,39.99,27.36,10,7.2
01-05-2002 00:00,40,27.4,30,5
02-05-2002 00:00,40.02,27.83,10,4.6
03-05-2002 00:00,39.96,27.59,30,5.4
04-05-2002 00:00,40,27.4,30,4.8
05-05-2002 00:00,40,27.4,30,4.5
06-05-2002 00:00,40.1,27.3,48,4.8
07-05-2002 00:00,39.88,27.35,10,5
08-05-2002 00:00,40,27.3,26,4.2
09-05-2002 00:00,39.37,41.28,50,5
10-05-2002 00:00,40,27.4,12,4.9
11-05-2002 00:00,37.02,37,10,5
12-05-2002 00:00,39.94,27.48,10,4.7
13-05-2002 00:00,40.1,27.3,15,4.5
14-05-2002 00:00,39.97,27.45,20,4.9
15-05-2002 00:00,38,27,5,4.7
16-05-2002 00:00,37.6,27.6,16,4.5
17-05-2002 00:00,38.41,26.75,70,4.9
18-05-2002 00:00,38.48,26.67,40,5
19-05-2002 00:00,38.7,26.5,25,4.7
20-05-2002 00:00,38.51,26.55,60,5.1
21-05-2002 00:00,38.7,26.5,24,4.8
22-05-2002 00:00,40.28,28.53,20,5.3
23-05-2002 00:00,41.8,26.55,30,5.1
24-05-2002 00:00,38.01,38.24,15,4.5
25-05-2002 00:00,39.24,28.43,10,5.2
26-05-2002 00:00,41.09,33.01,40,6
27-05-2002 00:00,40.02,38.37,10,4.9
28-05-2002 00:00,38.7,41.9,30,4.5
29-05-2002 00:00,41.93,40.79,10,4.8
30-05-2002 00:00,36.5,26.8,15,4.6
31-05-2002 00:00,41.16,33.81,50,4.8
01-06-2002 00:00,39.61,41.08,40,4.6
02-06-2002 00:00,39,41.5,30,4.6
03-06-2002 00:00,36.5,26.7,30,4.6
04-06-2002 00:00,36.98,27.12,140,5.4
05-06-2002 00:00,35.8,27.5,15,4.5
06-06-2002 00:00,40.58,27.12,10,5.1
07-06-2002 00:00,38.8,41.5,10,4.6
08-06-2002 00:00,39.03,40.97,10,5.4
09-06-2002 00:00,37.27,29.53,10,4.8
10-06-2002 00:00,37.7,27,26,4.8
11-06-2002 00:00,37.79,27.07,42,5
12-06-2002 00:00,37.81,26.95,54,5.5
13-06-2002 00:00,37.8,27,10,4.8
14-06-2002 00:00,39.8,41.3,30,4.6
15-06-2002 00:00,41.69,44.33,10,4.9
16-06-2002 00:00,35.88,27.44,40,4.7
17-06-2002 00:00,41.21,36.41,30,4.8
18-06-2002 00:00,37.5,27,15,4.5
19-06-2002 00:00,37.29,29.96,40,4.9
20-06-2002 00:00,36.63,27.1,160,4.8
21-06-2002 00:00,40,40,30,4.6
22-06-2002 00:00,40.46,27.53,10,4.8
23-06-2002 00:00,40.56,27.52,10,4.6
24-06-2002 00:00,40.25,40.03,20,4.5
25-06-2002 00:00,35.89,27.6,40,5
26-06-2002 00:00,38.5,43.9,30,4.5
27-06-2002 00:00,36,26,15,4.7
28-06-2002 00:00,41.11,33.33,10,4.6
29-06-2002 00:00,37.65,27.26,40,6.8
30-06-2002 00:00,37.4,27.16,20,5.3
01-07-2002 00:00,37.4,27.2,30,4.5
02-07-2002 00:00,37.54,26.97,10,4.7
03-07-2002 00:00,40.39,26.29,10,5.5
04-07-2002 00:00,41,30.2,10,4.9
05-07-2002 00:00,39.89,30.49,40,6.4
06-07-2002 00:00,39.76,30.17,60,5.2
07-07-2002 00:00,36.99,28.63,40,4.7
08-07-2002 00:00,38.48,31.94,40,4.6
09-07-2002 00:00,36.9,26,15,4.5
10-07-2002 00:00,36.69,25.92,10,7.4
11-07-2002 00:00,36.59,25.86,40,6.5
12-07-2002 00:00,36.7,25.9,30,4.8
13-07-2002 00:00,36.68,26.05,40,4.7
14-07-2002 00:00,36.46,26,60,4.6
15-07-2002 00:00,36.27,25.89,30,4.8
16-07-2002 00:00,36.6,25.93,10,4.8
17-07-2002 00:00,36.54,26.32,40,4.9
18-07-2002 00:00,36.73,25.95,20,5.3
19-07-2002 00:00,36.45,26.09,60,4.8
20-07-2002 00:00,36.56,25.87,50,5
21-07-2002 00:00,36.72,26.52,10,4.6
22-07-2002 00:00,36.77,26.23,30,5.5
23-07-2002 00:00,36.7,25.91,10,4.5
24-07-2002 00:00,40.32,30.9,40,4.6
25-07-2002 00:00,35.72,36.01,100,4.5
26-07-2002 00:00,39.96,27.3,60,4.5
27-07-2002 00:00,36.89,26.36,40,4.9
28-07-2002 00:00,35.82,26.14,50,5.6
29-07-2002 00:00,35.9,26,10,5.1
30-07-2002 00:00,35.89,26.01,10,5.8
31-07-2002 00:00,35.81,25.91,10,5
01-08-2002 00:00,35.84,25.95,30,5.3
02-08-2002 00:00,35.9,26,30,4.5
03-08-2002 00:00,41.08,29.93,80,4.6
04-08-2002 00:00,41,30.2,5,4
05-08-2002 00:00,36.03,25.88,10,4.9
06-08-2002 00:00,35.91,25.97,40,5
07-08-2002 00:00,35.8,26.59,30,5.1
08-08-2002 00:00,39.36,26.4,70,5.4
09-08-2002 00:00,42.34,42.42,40,5
10-08-2002 00:00,36.37,28.88,60,5.2
11-08-2002 00:00,36.75,26.44,40,5
12-08-2002 00:00,38.74,39.67,10,4.8
13-08-2002 00:00,36.43,28.63,80,6.8
14-08-2002 00:00,36.42,28.68,80,7.1
15-08-2002 00:00,36.12,28.6,10,5
16-08-2002 00:00,36.22,28.87,50,5.9
17-08-2002 00:00,36.41,28.8,10,4.7
18-08-2002 00:00,40.67,31,10,7.1
19-08-2002 00:00,40.6,30.74,40,5.4
20-08-2002 00:00,41.34,30.7,100,5.1
21-08-2002 00:00,41.42,31.09,10,4.9
22-08-2002 00:00,40.76,30.81,10,5.9
23-08-2002 00:00,41.14,31.19,80,4.2
24-08-2002 00:00,40.84,31.17,80,4.7
25-08-2002 00:00,41.13,30.65,70,4.6
26-08-2002 00:00,40.73,30.95,50,5.8
27-08-2002 00:00,40.58,30.53,50,4.8
28-08-2002 00:00,40.57,31.02,40,4.7
29-08-2002 00:00,40.72,31.04,20,4.7
30-08-2002 00:00,38.3,45.1,21,4.6
31-08-2002 00:00,40.83,30.77,20,4.9
01-09-2002 00:00,40.62,31.78,10,4.2
02-09-2002 00:00,40.65,31.24,10,4.2
03-09-2002 00:00,40.75,30.86,50,5
04-09-2002 00:00,40.68,30.84,40,4.8
05-09-2002 00:00,40.71,30.78,10,4.8
06-09-2002 00:00,39.37,40.46,60,5.1
07-09-2002 00:00,35.79,28.56,10,4.9
08-09-2002 00:00,40.75,34.02,40,5.1
09-09-2002 00:00,39.32,28.19,10,4.9
10-09-2002 00:00,40.06,29.75,10,4.7
11-09-2002 00:00,40.83,29.72,10,5.2
12-09-2002 00:00,39.48,40.41,60,5.1
13-09-2002 00:00,36.34,27.85,120,5.2
14-09-2002 00:00,36.58,30.46,80,4.8
15-09-2002 00:00,36.76,26.55,10,4.8
16-09-2002 00:00,35.67,44.73,10,5.3
17-09-2002 00:00,36.61,27.6,67,5.2
18-09-2002 00:00,41.22,43.92,15,4.7
19-09-2002 00:00,40.65,33.36,10,4.6
20-09-2002 00:00,36.8,26.76,160,5.1
21-09-2002 00:00,41.32,43.96,30,4.5
22-09-2002 00:00,41.48,44.07,10,5
23-09-2002 00:00,41.39,44.29,30,4.6
24-09-2002 00:00,36.29,27.32,100,5.3
25-09-2002 00:00,38.8,44.6,10,4.5
26-09-2002 00:00,41.2,44,5,4.5
27-09-2002 00:00,38.27,28.19,10,4.6
28-09-2002 00:00,36.56,26.72,40,5.2
29-09-2002 00:00,36.4,27.01,140,4.9
30-09-2002 00:00,37.39,44.58,50,4.7
01-10-2002 00:00,37,31.35,40,4.8
02-10-2002 00:00,40.49,30.69,10,4.4
03-10-2002 00:00,36.56,28.16,50,4.5
04-10-2002 00:00,37.81,29.52,40,4.5
05-10-2002 00:00,36.85,29.16,20,4.5
06-10-2002 00:00,36.66,29.11,30,4.8
07-10-2002 00:00,36.71,29.21,40,4.8
08-10-2002 00:00,36.64,29.12,50,4.7
09-10-2002 00:00,36.7,28.7,30,4.8
10-10-2002 00:00,36.78,29.02,47,5
11-10-2002 00:00,36.7,29,30,4.5
12-10-2002 00:00,40.5,29.41,20,4.6
13-10-2002 00:00,36.57,26.8,160,4.7
14-10-2002 00:00,39.63,42.3,50,4.6
15-10-2002 00:00,36.94,28.58,30,5.9
16-10-2002 00:00,36.92,28.6,40,5.3
17-10-2002 00:00,36.22,26.68,100,4.8
18-10-2002 00:00,36.74,26.67,70,4.8
19-10-2002 00:00,41.89,41.9,30,5.3
20-10-2002 00:00,36.81,29.08,20,4.7
21-10-2002 00:00,36.03,26.28,80,5.1
22-10-2002 00:00,40.91,27.54,10,5.4
23-10-2002 00:00,40.4,29.2,10,4.1
24-10-2002 00:00,38.55,41.29,50,4.8
25-10-2002 00:00,39.64,41.73,70,5.3
26-10-2002 00:00,35.74,30.08,100,5.1
27-10-2002 00:00,39.25,41.63,50,5
28-10-2002 00:00,36.8,26,80,4.8
29-10-2002 00:00,38.89,26.65,10,5.3
30-10-2002 00:00,41.23,43.74,13,4.7
31-10-2002 00:00,36.91,29.07,70,5
01-11-2002 00:00,41.24,43.96,60,5.9
02-11-2002 00:00,41.51,44.2,30,4.9
03-11-2002 00:00,38.09,39,60,4.6
04-11-2002 00:00,39.75,38.75,10,4.5
05-11-2002 00:00,37.07,28.9,49,4.9
06-11-2002 00:00,40.19,38.75,20,5.9
07-11-2002 00:00,37,28.93,72,5.2
08-11-2002 00:00,36.89,28.61,30,4.6
09-11-2002 00:00,38.49,41.52,40,4.8
10-11-2002 00:00,41.3,26.5,22,4.1
11-11-2002 00:00,40.5,26.5,10,4.1
12-11-2002 00:00,36.64,41.27,10,4.5
13-11-2002 00:00,37.73,27.8,40,4.8
14-11-2002 00:00,37.69,27.7,40,4.6
15-11-2002 00:00,36.8,27.5,20,4.7
16-11-2002 00:00,36.95,26.83,20,4.6
17-11-2002 00:00,36,34,60,4.5
18-11-2002 00:00,42.36,28.02,80,4.5
19-11-2002 00:00,38.87,37.75,70,4.5
20-11-2002 00:00,40.56,37.25,40,4.6
21-11-2002 00:00,38.6,41.1,66,4.2
22-11-2002 00:00,39.28,42.01,60,4.7
23-11-2002 00:00,39.09,35.98,70,4.7
24-11-2002 00:00,39.29,41.52,70,4.8
25-11-2002 00:00,36.1,26.1,15,4.5
26-11-2002 00:00,36.11,31.09,80,4.8
27-11-2002 00:00,38.36,30.52,50,4.8
28-11-2002 00:00,36.75,27.07,80,5.1
29-11-2002 00:00,36.6,27.2,15,4.7
30-11-2002 00:00,36.73,27.22,40,4.9
01-12-2002 00:00,36.56,27,70,5
02-12-2002 00:00,36.59,27.02,60,5.1
03-12-2002 00:00,36.21,26.43,10,4.8
04-12-2002 00:00,39.82,30.19,10,5
05-12-2002 00:00,38.3,44.9,20,4.5
06-12-2002 00:00,36.7,28.49,70,6.3
07-12-2002 00:00,36.72,26.66,60,4.8
08-12-2002 00:00,37.65,36.76,40,5
09-12-2002 00:00,37.87,28.77,60,5
10-12-2002 00:00,36,26,10,4.8
11-12-2002 00:00,37.02,36.11,100,4.7
12-12-2002 00:00,39.69,40.82,20,4.5
13-12-2002 00:00,39.99,26.1,80,5.2
14-12-2002 00:00,41.11,44.18,20,5.1
15-12-2002 00:00,38.3,37.13,10,4.2
16-12-2002 00:00,40.8,36.1,10,4.7
17-12-2002 00:00,36.15,27.23,140,5.2
18-12-2002 00:00,40.75,28.84,10,4.3
19-12-2002 00:00,38.74,44.19,40,4.7
20-12-2002 00:00,36.03,26.87,50,5.8
21-12-2002 00:00,36.09,26.88,50,5.5
22-12-2002 00:00,38.4,25.9,25,4.5
23-12-2002 00:00,36.3,41.6,33,4.2
24-12-2002 00:00,35.73,30.34,100,4.5
25-12-2002 00:00,36.97,32.52,140,4.7
26-12-2002 00:00,39.96,44.13,40,5.3
27-12-2002 00:00,39.57,28.17,40,4.5
28-12-2002 00:00,41.2,42.4,20,4.5
29-12-2002 00:00,37.96,29.14,40,5.5
30-12-2002 00:00,40.29,26.15,50,5.1
31-12-2002 00:00,35.88,44.36,70,5.2
01-01-2003 00:00,41.37,38.75,60,5.4
02-01-2003 00:00,39.32,27.82,30,4.7
03-01-2003 00:00,36.01,29.1,80,4.2
04-01-2003 00:00,36.48,27.88,80,4.7
05-01-2003 00:00,36.84,28.76,80,5.1
06-01-2003 00:00,38.99,38.3,50,4.8
07-01-2003 00:00,40.77,29.12,40,6.3
08-01-2003 00:00,40.84,28.9,10,4.8
09-01-2003 00:00,36.5,29,60,4.5
10-01-2003 00:00,37.07,29.68,60,4.7
11-01-2003 00:00,36.4,28.9,70,4.7
12-01-2003 00:00,37.401,29.931,56.2,5.3
13-01-2003 00:00,37.4,29.7,30,4.4
14-01-2003 00:00,36.51,35.8,81,4.1
15-01-2003 00:00,39.85,40.34,57,4.4
16-01-2003 00:00,38.5,39.82,44,4.5
17-01-2003 00:00,42.06,44.9,63,4.3
18-01-2003 00:00,36.43,28.78,57,4.8
19-01-2003 00:00,41.1,29,33,4.2
20-01-2003 00:00,38.09,38.75,57,5
21-01-2003 00:00,37.8,29.8,59,4.6
22-01-2003 00:00,36.28,28.21,82,4.5
23-01-2003 00:00,39.13,43.19,42,4.6
24-01-2003 00:00,36.26,28.26,62,4.6
25-01-2003 00:00,38.66,40.18,65,4.2
26-01-2003 00:00,37.34,29.93,5,4.5
27-01-2003 00:00,38.13,38.51,3,6
28-01-2003 00:00,37.988,38.511,41.5,4.7
29-01-2003 00:00,40.74,32.83,33,4.7
30-01-2003 00:00,39.13,43.19,42,4.6
31-01-2003 00:00,41.6,44.5,33,4.4
01-02-2003 00:00,36.14,30.78,72,4.7
02-02-2003 00:00,36.094,26.035,98.5,5
03-02-2003 00:00,40.25,41.02,20,4.5
04-02-2003 00:00,39.4,40.28,54,4.8
05-02-2003 00:00,35.69,29.07,40,5.3
06-02-2003 00:00,37.5,40,10,4.6
07-02-2003 00:00,41.1,37.6,33,4.4
08-02-2003 00:00,36.7,29.2,63,4.4
09-02-2003 00:00,38.01,38.24,25,4.4
10-02-2003 00:00,40.186,28.153,28.1,5.4
11-02-2003 00:00,40.3,28.23,34,7
12-02-2003 00:00,40.19,28.36,31,4.4
13-02-2003 00:00,36.94,28.29,76,4.5
14-02-2003 00:00,40,28.6,10,4.8
15-02-2003 00:00,39.425,40.399,10.1,4.9
16-02-2003 00:00,36.81,35.33,4,4.5
17-02-2003 00:00,40.2,28.06,56,4.4
18-02-2003 00:00,36.46,34.8,41,4.5
19-02-2003 00:00,40.02,28.79,26,4.7
20-02-2003 00:00,42,41,30,4.6
21-02-2003 00:00,40.5,27.5,10,4.6
22-02-2003 00:00,36.4,34.2,128,4.9
23-02-2003 00:00,36.46,26.1,59,4.9
24-02-2003 00:00,36.531,26.844,43.2,5
25-02-2003 00:00,36,27.4,63,4.4
26-02-2003 00:00,40.5,34,33,4.5
27-02-2003 00:00,38.451,28.286,41,5
28-02-2003 00:00,38.27,28.47,42,4.5
01-03-2003 00:00,38.1,28.1,33,4.4
02-03-2003 00:00,36.82,30.94,111,5.2
03-03-2003 00:00,35.95,35.77,40,4.3
04-03-2003 00:00,38.1,27.7,33,4.3
05-03-2003 00:00,36.8,26.5,33,4.7
